Mã C1,Mã NVTT,Mã Tuyến,Mã KH,Số đơn hàng,Số đơn gốc,Loại đơn hàng,Đơn hàng tạo từ,Ngày đặt hàng,Ngày giao hàng,Mã kho,Mã SP,Đơn giá,Số lượng (tấn),Số lượng (bao),Thành tiền (VND),Chương trình,Loại KM,Số tiền chiết khấu,SL khuyến mãi (tấn),SL khuyến mãi (bao),Trạng Thái,Ngày thực tế kế toán tạo đơn,Thời gian gửi SMS,Mã CTTL,Điểm
C1NAMDUGL,QNTHO,GIALAI_QNT,22001E5,IN000012,E3557701341525,Đơn bán,Tablet,14/12/2023,,KHO_NAMDU,TP00000606,1,31,620,322400000,,,0,,,Đã duyệt,14/12/2023,,,
C1NAMDUGL,QNTHO,GIALAI_QNT,22001E7,IN000013,E3557905460362,Đơn bán,Tablet,14/12/2023,,KHO_NAMDU,TP00000465,1,30,600,309000000,,,0,,,Đã duyệt,14/12/2023,,,
C1NAMDUGL,QNTHO,GIALAI_QNT,2200221,IN000014,E3563712218273,Đơn bán,Tablet,14/12/2023,,KHO_NAMDU,TP00000606,1,30,600,312000000,,,0,,,Đã duyệt,14/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001CB,IN000019,E3555104549249,Đơn bán,Tablet,15/12/2023,,KHO_NAMDU,TP00000606,1,30,600,312000000,,,0,,,Đã duyệt,15/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001CF,IN000032,E3555578867054,Đơn bán,Tablet,20/12/2023,,KHO_NAMDU,TP00000465,1,30,600,309000000,,,0,,,Đã duyệt,20/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001D4,IN000009,E3556027609446,Đơn bán,Tablet,14/12/2023,,KHO_NAMDU,TP00000001,1,5,100,100,,,0,,,Đã duyệt,14/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001D4,IN000009,E3556027609446,Đơn bán,Tablet,14/12/2023,,KHO_NAMDU,TP00000665,1,2,40,40,,,0,,,Đã duyệt,14/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001D4,IN000025,E3556037235186,Đơn bán,Tablet,19/12/2023,,KHO_NAMDU,TP00000606,1,30,600,303000000,,,0,,,Đã duyệt,19/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001D7,IN000023,E3556395563374,Đơn bán,Tablet,15/12/2023,,KHO_NAMDU,TP00000606,1,30,600,312000000,,,0,,,Đã duyệt,15/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001DE,IN000034,E3557088032254,Đơn bán,Tablet,20/12/2023,,KHO_NAMDU,TP00000606,1,30,600,312000000,,,0,,,Đã duyệt,20/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001E0,IN000024,E3557229985860,Đơn bán,Tablet,19/12/2023,,KHO_NAMDU,TP00000001,1,5,100,50500000,,,0,,,Đã duyệt,19/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001E0,IN000024,E3557229985860,Đơn bán,Tablet,19/12/2023,,KHO_NAMDU,TP00000606,1,30,600,312000000,,,0,,,Đã duyệt,19/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001E0,IN000030,E3557263629088,Đơn bán,Tablet,19/12/2023,,KHO_NAMDU,TP00000606,1,30,600,312000000,,,0,,,Đã duyệt,19/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001F4,IN000021,E3559253826992,Đơn bán,Tablet,15/12/2023,,KHO_NAMDU,TP00000600,1,31,620,325500000,,,0,,,Đã duyệt,15/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001F5,IN000027,E3559356905357,Đơn bán,Tablet,19/12/2023,,KHO_NAMDU,TP00000606,1,30,600,312000000,,,0,,,Đã duyệt,19/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001F6,IN000028,E3559463558463,Đơn bán,Tablet,19/12/2023,,KHO_NAMDU,TP00000606,1,30,600,312000000,,,0,,,Đã duyệt,19/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001F7,IN000008,E3559553645439,Đơn bán,Tablet,14/12/2023,,KHO_NAMDU,TP00000001,1,5,100,100,,,0,,,Đã duyệt,14/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001F7,IN000008,E3559553645439,Đơn bán,Tablet,14/12/2023,,KHO_NAMDU,TP00000665,1,5,100,100,,,0,,,Đã duyệt,14/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001F7,IN000033,E3559583803415,Đơn bán,Tablet,20/12/2023,,KHO_NAMDU,TP00000606,1,31,620,322400000,,,0,,,Đã duyệt,20/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001F8,IN000006,E3559642530944,Đơn bán,Tablet,14/12/2023,,KHO_NAMDU,TP00000001,1,5,100,100,,,0,,,Đã duyệt,14/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001FC,IN000020,E3560015723208,Đơn bán,Tablet,15/12/2023,,KHO_NAMDU,TP00000606,1,30,600,312000000,,,0,,,Đã duyệt,15/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,22001FC,IN000026,E3560045517361,Đơn bán,Tablet,19/12/2023,,KHO_NAMDU,TP00000606,1,30,600,309000000,,,0,,,Đã duyệt,19/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,2200206,IN000022,E3561057857482,Đơn bán,Tablet,15/12/2023,,KHO_NAMDU,TP00000606,1,32,640,332800000,,,0,,,Đã duyệt,15/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,2200230,IN000007,E3565245838393,Đơn bán,Tablet,14/12/2023,,KHO_NAMDU,TP00000001,1,5,100,100,,,0,,,Đã duyệt,14/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,2200230,IN000007,E3565245838393,Đơn bán,Tablet,14/12/2023,,KHO_NAMDU,TP00000665,1,2,40,40,,,0,,,Đã duyệt,14/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,2200230,IN000029,E3565209904103,Đơn bán,Tablet,15/12/2023,,KHO_NAMDU,TP00000606,1,30,600,312000000,,,0,,,Đã duyệt,15/12/2023,,,
C1NAMDUGL,TVLOI,GIALAI_TVL,2302B60,IN000031,E3871611340002,Đơn bán,Tablet,19/12/2023,,KHO_NAMDU,TP00000606,1,30,600,315000000,,,0,,,Đã duyệt,19/12/2023,,,
C1PHUBINHGL,PVHUNG,GIALAI_PVH,22001E1,IN000012,E3557302563283,Đơn bán,Tablet,14/12/2023,,KHO_PHUBINH,TP00000465,1,31,620,316200000,,,0,,,Đã duyệt,14/12/2023,,,
C1PHUBINHGL,PVHUNG,GIALAI_PVH,2200213,IN000013,E3562315461998,Đơn bán,Tablet,14/12/2023,,KHO_PHUBINH,TP00000606,1,30,600,312000000,,,0,,,Đã duyệt,14/12/2023,,,
C1PHUBINHGL,PVHUNG,GIALAI_PVH,2200214,IN000014,E3562421118560,Đơn bán,Tablet,14/12/2023,,KHO_PHUBINH,TP00000465,1,30,600,309000000,,,0,,,Đã duyệt,14/12/2023,,,
C1PHUBINHGL,PVHUNG,GIALAI_PVH,2200320,IN000016,E3589238779673,Đơn bán,Tablet,14/12/2023,,KHO_PHUBINH,TP00000465,1,30,600,309000000,,,0,,,Đã duyệt,14/12/2023,,,
C1PHUBINHGL,PVHUNG,GIALAI_PVH,2200402,IN000015,E3609032451727,Đơn bán,Tablet,14/12/2023,,KHO_PHUBINH,TP00000600,1,31,620,325500000,,,0,,,Đã duyệt,14/12/2023,,,
C1PHUBINHGL,PVHUNG,GIALAI_PVH,2302AF9,IN000011,E4018536662894,Đơn bán,Tablet,14/12/2023,,KHO_PHUBINH,TP00000465,1,62,1240,638600000,,,0,,,Đã duyệt,14/12/2023,,,
C1PHUBINHGL,QNTHO,GIALAI_QNT,22001D2,IN000007,E3555869802490,Đơn bán,Tablet,14/12/2023,,KHO_PHUBINH,TP00000465,1,31,620,319300000,,,0,,,Đã duyệt,14/12/2023,,,
C1PHUBINHGL,QNTHO,GIALAI_QNT,22001DA,IN000006,E3556664977300,Đơn bán,Tablet,14/12/2023,,KHO_PHUBINH,TP00000465,1,31,620,319300000,,,0,,,Đã duyệt,14/12/2023,,,
C1PHUBINHGL,QNTHO,GIALAI_QNT,2200200,IN000008,E3560497682925,Đơn bán,Tablet,14/12/2023,,KHO_PHUBINH,TP00000465,1,31,620,319300000,,,0,,,Đã duyệt,14/12/2023,,,
C1PHUBINHGL,QNTHO,GIALAI_QNT,2200325,IN000009,E3589720202072,Đơn bán,Tablet,14/12/2023,,KHO_PHUBINH,TP00000465,1,30,600,309000000,,,0,,,Đã duyệt,14/12/2023,,,
C1PHUBINHGL,QNTHO,GIALAI_QNT,2301F48,IN000010,E7070229667352,Đơn bán,Tablet,14/12/2023,,KHO_PHUBINH,TP00000465,1,30,600,312000000,,,0,,,Đã duyệt,14/12/2023,,,
C1PHUBINHGL,TVLOI,GIALAI_TVL,22001D0,IN000018,E3555687001976,Đơn bán,Tablet,15/12/2023,,KHO_PHUBINH,TP00000465,1,31,620,319300000,,,0,,,Đã duyệt,15/12/2023,,,
C1PHUBINHGL,TVLOI,GIALAI_TVL,22001D8,IN000005,E3556432311197,Đơn bán,Tablet,14/12/2023,,KHO_PHUBINH,TP00000001,1,5,100,100,,,0,,,Đã duyệt,14/12/2023,,,
C1PHUBINHGL,TVLOI,GIALAI_TVL,22001D8,IN000005,E3556432311197,Đơn bán,Tablet,14/12/2023,,KHO_PHUBINH,TP00000665,1,2,40,40,,,0,,,Đã duyệt,14/12/2023,,,
C1PHUBINHGL,TVLOI,GIALAI_TVL,22001D8,IN000023,E3556473902167,Đơn bán,Tablet,20/12/2023,,KHO_PHUBINH,TP00000465,1,30,600,309000000,,,0,,,Đã duyệt,20/12/2023,,,
C1PHUBINHGL,TVLOI,GIALAI_TVL,22001E9,IN000021,E3558112243534,Đơn bán,Tablet,19/12/2023,,KHO_PHUBINH,TP00000465,1,30,600,309000000,,,0,,,Đã duyệt,19/12/2023,,,
C1PHUBINHGL,TVLOI,GIALAI_TVL,2200207,IN000019,E3561167205940,Đơn bán,Tablet,15/12/2023,,KHO_PHUBINH,TP00000465,1,32,640,329600000,,,0,,,Đã duyệt,15/12/2023,,,
C1PHUBINHGL,TVLOI,GIALAI_TVL,220020A,IN000020,E3561491721392,Đơn bán,Tablet,15/12/2023,,KHO_PHUBINH,TP00000465,1,30,600,309000000,,,0,,,Đã duyệt,15/12/2023,,,
C1PHUBINHGL,TVLOI,GIALAI_TVL,2301BA8,IN000017,E0031208570003,Đơn bán,Tablet,15/12/2023,,KHO_PHUBINH,TP00000465,1,30,600,309000000,,,0,,,Đã duyệt,15/12/2023,,,
C1PHUBINHGL,TVLOI,GIALAI_TVL,2302B61,IN000022,E5579316250042,Đơn bán,Tablet,19/12/2023,,KHO_PHUBINH,TP00000465,1,30,600,312000000,,,0,,,Đã duyệt,19/12/2023,,,
C1SONNGUYET,PVHUNG,GIALAI_PVH,22001E4,IN000007,E3557606903281,Đơn bán,Tablet,14/12/2023,,KHO_SONNGUYET,TP00000600,1,32,640,336000000,,,0,,,Đã duyệt,14/12/2023,,,
C1SONNGUYET,PVHUNG,GIALAI_PVH,2301FA5,IN000008,E0033745479202,Đơn bán,Tablet,14/12/2023,,KHO_SONNGUYET,TP00000600,1,30,600,315000000,,,0,,,Đã duyệt,14/12/2023,,,
C1SONNGUYET,PVHUNG,GIALAI_PVH,2302AF8,IN000006,E6350141022844,Đơn bán,Tablet,14/12/2023,,KHO_SONNGUYET,TP00000600,1,32,640,336000000,,,0,,,Đã duyệt,14/12/2023,,,
C1SONNGUYET,QNTHO,GIALAI_QNT,220021C,IN000005,E3563257899669,Đơn bán,Tablet,14/12/2023,,KHO_SONNGUYET,TP00000600,1,31,620,322400000,,,0,,,Đã duyệt,14/12/2023,,,
C1SONNGUYET,QNTHO,GIALAI_QNT,220021F,IN000019,E3563506902562,Đơn bán,Tablet,20/12/2023,,KHO_SONNGUYET,TP00000600,1,30,600,318000000,,,0,,,Đã duyệt,20/12/2023,,,
C1SONNGUYET,QNTHO,GIALAI_QNT,2200224,IN000015,E3564027925038,Đơn bán,Tablet,19/12/2023,,KHO_SONNGUYET,TP00000600,1,30,600,318000000,,,0,,,Đã duyệt,19/12/2023,,,
C1SONNGUYET,QNTHO,GIALAI_QNT,2300460,IN000016,E6828256975301,Đơn bán,Tablet,19/12/2023,,KHO_SONNGUYET,TP00000600,1,30,600,315000000,,,0,,,Đã duyệt,19/12/2023,,,
C1SONNGUYET,TVLOI,GIALAI_TVL,22001CC,IN000009,E3555281757077,Đơn bán,Tablet,15/12/2023,,KHO_SONNGUYET,TP00000600,1,32,640,336000000,,,0,,,Đã duyệt,15/12/2023,,,
C1SONNGUYET,TVLOI,GIALAI_TVL,22001CE,IN000011,E3555420271622,Đơn bán,Tablet,15/12/2023,,KHO_SONNGUYET,TP00000600,1,32,640,336000000,,,0,,,Đã duyệt,15/12/2023,,,
C1SONNGUYET,TVLOI,GIALAI_TVL,22001D5,IN000004,E3556151191380,Đơn bán,Tablet,14/12/2023,,KHO_SONNGUYET,TP00000001,1,5,100,100,,,0,,,Đã duyệt,14/12/2023,,,
C1SONNGUYET,TVLOI,GIALAI_TVL,22001D5,IN000010,E3556192806502,Đơn bán,Tablet,15/12/2023,,KHO_SONNGUYET,TP00000600,1,31,620,325500000,,,0,,,Đã duyệt,15/12/2023,,,
C1SONNGUYET,TVLOI,GIALAI_TVL,22001DC,IN000013,E3556849708301,Đơn bán,Tablet,15/12/2023,,KHO_SONNGUYET,TP00000600,1,30,600,315000000,,,0,,,Đã duyệt,15/12/2023,,,
C1SONNGUYET,TVLOI,GIALAI_TVL,22001DF,IN000003,E3557139137062,Đơn bán,Tablet,14/12/2023,,KHO_SONNGUYET,TP00000001,1,5,100,100,,,0,,,Đã duyệt,14/12/2023,,,
C1SONNGUYET,TVLOI,GIALAI_TVL,22001DF,IN000003,E3557139137062,Đơn bán,Tablet,14/12/2023,,KHO_SONNGUYET,TP00000600,1,5,100,100,,,0,,,Đã duyệt,14/12/2023,,,
C1SONNGUYET,TVLOI,GIALAI_TVL,22001DF,IN000012,E3557141287874,Đơn bán,Tablet,15/12/2023,,KHO_SONNGUYET,TP00000600,1,30,600,315000000,,,0,,,Đã duyệt,15/12/2023,,,
C1SONNGUYET,TVLOI,GIALAI_TVL,22001F8,IN000014,E3559602826588,Đơn bán,Tablet,19/12/2023,,KHO_SONNGUYET,TP00000600,1,30,600,315000000,,,0,,,Đã duyệt,19/12/2023,,,
C1SONNGUYET,TVLOI,GIALAI_TVL,2302B62,IN000018,E4131646868207,Đơn bán,Tablet,19/12/2023,,KHO_SONNGUYET,TP00000600,1,32,640,332800000,,,0,,,Đã duyệt,19/12/2023,,,
C1SONNGUYET,TVLOI,GIALAI_TVL,2302B63,IN000017,E0138606487940,Đơn bán,Tablet,19/12/2023,,KHO_SONNGUYET,TP00000600,1,30,600,315000000,,,0,,,Đã duyệt,19/12/2023,,,
C1DUCTRUNG,NQHAI,PHUYEN_KHANHHOA_NQH,2200120,E3538050376396,E3538050376396,Đơn bán,Tablet,17/12/2023,,,TP00000001,1,5,100,51000000,,,0,,,Chưa duyệt,17/12/2023,,,
C1DUCTRUNG,NQHAI,PHUYEN_KHANHHOA_NQH,2200120,E3538050376396,E3538050376396,Đơn bán,Tablet,17/12/2023,,,TP00000581,1,2,40,26400000,,,0,,,Chưa duyệt,17/12/2023,,,
C1DUCTRUNG,NQHAI,PHUYEN_KHANHHOA_NQH,2200126,IN000005,E3538617617690,Đơn bán,Tablet,14/12/2023,,KHO_DUCTRUNG,TP00000444,1,10,400,128000000,,,0,,,Đã duyệt,14/12/2023,,,
C1DUCTRUNG,NQHAI,PHUYEN_KHANHHOA_NQH,2200126,IN000005,E3538617617690,Đơn bán,Tablet,14/12/2023,,KHO_DUCTRUNG,TP00000600,1,20,400,220000000,,,0,,,Đã duyệt,14/12/2023,,,
C1DUCTRUNG,NQHAI,PHUYEN_KHANHHOA_NQH,220012A,IN000004,E3539097441570,Đơn bán,Tablet,14/12/2023,,KHO_DUCTRUNG,TP00000001,1,3,60,30600000,,,0,,,Đã duyệt,14/12/2023,,,
C1DUCTRUNG,NQHAI,PHUYEN_KHANHHOA_NQH,220012A,IN000004,E3539097441570,Đơn bán,Tablet,14/12/2023,,KHO_DUCTRUNG,TP00000443,1,5,100,63000000,,,0,,,Đã duyệt,14/12/2023,,,
C1DUCTRUNG,NQHAI,PHUYEN_KHANHHOA_NQH,220012A,IN000004,E3539097441570,Đơn bán,Tablet,14/12/2023,,KHO_DUCTRUNG,TP00000457,1,5,100,88000000,,,0,,,Đã duyệt,14/12/2023,,,
C1DUCTRUNG,NQHAI,PHUYEN_KHANHHOA_NQH,220012A,IN000007,E3539072705860,Đơn bán,Tablet,17/12/2023,,KHO_DUCTRUNG,TP00000457,1,5,100,89000000,,,0,,,Đã duyệt,17/12/2023,,,
C1DUCTRUNG,NQHAI,PHUYEN_KHANHHOA_NQH,220012E,IN000006,E3539433984342,Đơn bán,Tablet,16/12/2023,,KHO_DUCTRUNG,TP00000001,1,5,100,51500000,,,0,,,Đã duyệt,16/12/2023,,,
C1DUCTRUNG,NQHAI,PHUYEN_KHANHHOA_NQH,220012E,IN000006,E3539433984342,Đơn bán,Tablet,16/12/2023,,KHO_DUCTRUNG,TP00000443,1,2,40,25200000,,,0,,,Đã duyệt,16/12/2023,,,
C1DUCTRUNG,NQHAI,PHUYEN_KHANHHOA_NQH,230239B,E7995463830385,E7995463830385,Đơn bán,Tablet,17/12/2023,,,TP00000001,1,3,60,30600000,,,0,,,Chưa duyệt,17/12/2023,,,
C1DUCTRUNG,NQHAI,PHUYEN_KHANHHOA_NQH,230239B,E7995463830385,E7995463830385,Đơn bán,Tablet,17/12/2023,,,TP00000581,1,2,40,27000000,,,0,,,Chưa duyệt,17/12/2023,,,
C1ANHTHI,TQLONG,KONTUM_TQL,2200018,E9642844791620,E9642844791620,Đơn bán,Tablet,14/12/2023,,,TP00000665,1,10,200,108000,,,0,,,Từ chối,14/12/2023,,,
C1ANHTHI,TQLONG,KONTUM_TQL,2200018,IN000014,E9642857812258,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,TP00000665,1,10,200,108000000,,,0,,,Đã duyệt,14/12/2023,,,
C1ANHTHI,TQLONG,KONTUM_TQL,220001C,IN000016,E1312851752454,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,TP00000618,1,3,60,37800000,,,0,,,Đã duyệt,14/12/2023,,,
C1ANHTHI,TQLONG,KONTUM_TQL,2200133,IN000017,E3539957270261,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,TP00000440,1,5,100,64000000,,,0,,,Đã duyệt,14/12/2023,,,
C1ANHTHI,TQLONG,KONTUM_TQL,2200136,IN000019,E3540272766945,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,TP00000606,1,5,100,52500000,,,0,,,Đã duyệt,14/12/2023,,,
C1ANHTHI,TQLONG,KONTUM_TQL,220013E,IN000025,E3541001021941,Đơn bán,Tablet,20/12/2023,,KHO_ANHTHI,TP00000606,1,5,100,52500000,,,0,,,Đã duyệt,20/12/2023,,,
C1ANHTHI,TQLONG,KONTUM_TQL,220013F,IN000021,E3541139441193,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,TP00000665,1,1,20,11000000,,,0,,,Đã duyệt,14/12/2023,,,
C1ANHTHI,TQLONG,KONTUM_TQL,2200144,IN000024,E3541688008259,Đơn bán,Tablet,20/12/2023,,KHO_ANHTHI,TP00000001,1,2,40,20400000,,,0,,,Đã duyệt,20/12/2023,,,
C1ANHTHI,TQLONG,KONTUM_TQL,220014B,IN000027,E3542315392672,Đơn bán,Tablet,20/12/2023,,KHO_ANHTHI,TP00000001,1,5,100,51000000,,,0,,,Đã duyệt,20/12/2023,,,
C1ANHTHI,TQLONG,KONTUM_TQL,220015B,E3543936974666,E3543936974666,Đơn bán,Tablet,14/12/2023,,,TP00000665,1,10,200,108000,,,0,,,Từ chối,14/12/2023,,,
C1ANHTHI,TQLONG,KONTUM_TQL,220015B,IN000015,E3543962563871,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,TP00000665,1,10,200,108000000,,,0,,,Đã duyệt,14/12/2023,,,
C1ANHTHI,TQLONG,KONTUM_TQL,2200164,IN000020,E3544834850751,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,TP00000457,1,2,40,34000000,,,0,,,Đã duyệt,14/12/2023,,,
C1ANHTHI,TQLONG,KONTUM_TQL,2200361,IN000022,E3417646387099,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,PB00000399,1,5,100,64000000,,,0,,,Đã duyệt,14/12/2023,,,
C1ANHTHI,TQLONG,KONTUM_TQL,2200362,IN000023,E5689076559406,Đơn bán,Tablet,20/12/2023,,KHO_ANHTHI,TP00000665,1,2,40,21600000,,,0,,,Đã duyệt,20/12/2023,,,
C1ANHTHI,TQLONG,KONTUM_TQL,220036F,IN000026,E7680306468440,Đơn bán,Tablet,20/12/2023,,KHO_ANHTHI,TP00000443,1,5,100,62500000,,,0,,,Đã duyệt,20/12/2023,,,
C1ANHTHI,TQLONG,KONTUM_TQL,2300423,IN000018,E6847662195448,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,TP00000665,1,3,60,32400000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,220017C,IN000009,E3547297454860,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000001,1,2,40,20600000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,220017C,IN000009,E3547297454860,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000443,1,1,20,12500000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,220017C,IN000009,E3547297454860,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000457,1,2,40,35000000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,220017C,IN000009,E3547297454860,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000665,1,1,20,11600000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,220018A,IN000013,E3548636044727,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000457,1,5,100,87500000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,220018A,IN000013,E3548636044727,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000522,1,3,60,45000000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,220018A,IN000013,E3548636044727,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000581,1,5,100,65000000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,220018A,IN000013,E3548636044727,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000618,1,2,40,25600000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,22001B1,IN000018,E3552514343576,Đơn bán,Tablet,17/12/2023,,KHO_HONGCAM,PB00000395,1,1,20,5100000,,,0,,,Đã duyệt,17/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,22001B1,IN000018,E3552514343576,Đơn bán,Tablet,17/12/2023,,KHO_HONGCAM,TP00000001,1,3,60,30600000,,,0,,,Đã duyệt,17/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,22001B1,IN000018,E3552514343576,Đơn bán,Tablet,17/12/2023,,KHO_HONGCAM,TP00000443,1,3,60,37500000,,,0,,,Đã duyệt,17/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,22001B6,IN000015,E3553040670443,Đơn bán,Tablet,16/12/2023,,KHO_HONGCAM,TP00000001,1,2,40,20400000,,,0,,,Đã duyệt,16/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,22001B6,IN000015,E3553040670443,Đơn bán,Tablet,16/12/2023,,KHO_HONGCAM,TP00000443,1,5,100,62500000,,,0,,,Đã duyệt,16/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,220025B,IN000012,E3569512982290,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000001,1,5,100,51000000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,220025B,IN000012,E3569512982290,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000457,1,1,20,17300000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,220025B,IN000012,E3569512982290,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000581,1,2,40,26000000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,230233C,IN000010,E7037459633367,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000001,1,5,100,51000000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,230233C,IN000010,E7037459633367,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000457,1,1,20,17600000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,230233C,IN000010,E7037459633367,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000581,1,1,20,13000000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,2302343,IN000014,E6211346512912,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000001,1,10,200,102000000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,2302343,IN000014,E6211346512912,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000581,1,2,40,26000000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,2302391,IN000011,E4147268289125,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000001,1,10,200,102000000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,2302391,IN000011,E4147268289125,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000581,1,5,100,65000000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,23023A3,IN000019,E9562925762483,Đơn bán,Tablet,17/12/2023,,KHO_HONGCAM,TP00000001,1,10,200,101000000,,,0,,,Đã duyệt,17/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,23023A3,IN000019,E9562925762483,Đơn bán,Tablet,17/12/2023,,KHO_HONGCAM,TP00000581,1,15,300,192000000,,,0,,,Đã duyệt,17/12/2023,,,
